Product ID,SKU,Name,From Category,To Category,FFL Before,FFL After,Status,Error
"129581","801-06137-00","CHRISTENSEN RL FFT 6.5 PRC 20"" BL/GR","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129588","801-06318-00","CHRISTENSEN RL FFT 7MM PRC 22"" BL/GR","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129579","801-06122-00","CHRISTENSEN RL SCOUT 223REM 16"" 5RD","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129580","801-06123-00","CHRISTENSEN RL SCOUT 300BLK 16"" 5RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129578","801-06120-00","CHRISTENSEN RL SCOUT 308WIN 16"" 5RD","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129586","801-06279-00","CHRISTENSEN RL SIT FFT 300PRC 22"" 3R","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129585","801-06276-00","CHRISTENSEN RL SIT FFT 6.5PRC 18"" 4R","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129587","801-06280-00","CHRISTENSEN RL SIT FFT 6.5PRC 20"" 4R","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129589","801-06324-00","CHRISTENSEN RL SIT FFT 7MM PRC 22""","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129584","801-06275-00","CHRISTENSEN RL SITKA FFT 308 16"" 4RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129667","CA229","CIMARRON 1866 YELLOWBOY 45C 24"" 10R","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129663","CA2010G35","CIMARRON 1873 SADDLE RIFLE 357MG 18""","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129664","CA2011G35","CIMARRON 1873 SADDLE RIFLE 45C 18""","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129668","CA271","CIMARRON 1873 SHORT 38/357 20"" 10RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129666","CA213","CIMARRON 1873 SHORT PG 357 MAG 10RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129669","CA272","CIMARRON 1873 SPORTING 38/357 24""","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129657","AS188645-70R","CIMARRON 1886 45-70 26"" 8RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129661","AS622","CIMARRON 1892 SADDLE RING 357 20""","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129660","AS621","CIMARRON 1892 SHORT RIFLE 38/357 20""","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129659","AS620","CIMARRON 1892 TRAPPER 357MAG 16"" 8RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129670","CA2904","CIMARRON 1894 CIMARRON 30-30 26"" 8RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129658","AS530","CIMARRON SPENCER 1865 CARB 45C 20""","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129721","CBOSS2512","CITADEL BOSS-25 12/18.75"" 5RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129722","CBOSS2512-FDE","CITADEL BOSS-25 12/18.75"" 5RD FDE","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129724","CBOSS2512-USA","CITADEL BOSS-25 12/18.75"" 5RD FLAG","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129723","CBOSS2512-TG","CITADEL BOSS-25 12/18.75"" 5RD GRAY","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129725","CBOSS3012","CITADEL BOSS-30 12/18.75"" 5RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129717","CIT357LVR","CITADEL LEVTAC 92 357MAG 16.5"" BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129719","CIT44LVR","CITADEL LEVTAC 92 44MAG 16.5"" BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129728","FRMN1220SYN","CITADEL MARINER 12/18.5"" 4RD NKL/SYN","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129727","FRMN1220NKL","CITADEL MARINER 12/18.5"" NKL/WAL","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129729","FRPS1218","CITADEL PUP SCOUT 12/18.5"" 5RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129702","CIT17HMRBLT","CITADEL TRAKR 17HMR 21"" BLT 5RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129703","CIT17HMRBLTFDE","CITADEL TRAKR 17HMR 21"" BLT 5RD FDE","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129704","CIT17HMRBLTODG","CITADEL TRAKR 17HMR 21"" BLT 5RD ODG","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129707","CIT22LRBLT","CITADEL TRAKR 22LR 18"" BLT 10RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129708","CIT22LRBLTDFDE","CITADEL TRAKR 22LR 18"" BLT 10RD FDE","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129709","CIT22LRBLTODG","CITADEL TRAKR 22LR 18"" BLT 10RD ODG","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129710","CIT22LRBLTUSA","CITADEL TRAKR 22LR 18"" BLT 10RD USA","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129705","CIT22LRB","CITADEL TRAKR 22LR 18"" SA 10RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129706","CIT22LRBFDE","CITADEL TRAKR 22LR 18"" SA 10RD FDE","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129711","CIT22LRBODG","CITADEL TRAKR 22LR 18"" SA 10RD ODG","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129712","CIT22LRBUSA","CITADEL TRAKR 22LR 18"" SA 10RD USA","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129713","CIT22LRBUSG","CITADEL TRAKR 22LR 18"" SA 10RD USG","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129714","CIT22WMBLT","CITADEL TRAKR 22WMR 21"" BLT 5RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129715","CIT22WMBLTFDE","CITADEL TRAKR 22WMR 21"" BLT 5RD FDE","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129716","CIT22WMBLTODG","CITADEL TRAKR 22WMR 21"" BLT 5RD ODG","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"159000","CMC47507","CMC AK47 TRIGGER 2.0 CCT 3-3.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158997","CMC47401","CMC AK47 TRIGGER 2.0 CURVED 2-2.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158998","CMC47403","CMC AK47 TRIGGER 2.0 FLAT 2-2.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158999","CMC47503","CMC AK47 TRIGGER 2.0 FLAT 3-3.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159033","CMC92502","CMC AR-15 2-STAGE TRIGGER CURVED 2LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159030","CMC91502","CMC AR-15 2-STAGE TRIGGER CURVED 3LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159035","CMC95501","CMC AR-15 9MM MATCH TRIGGER CURVED","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159036","CMC95503","CMC AR-15 9MM MATCH TRIGGER FLAT","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159027","CMC90701","CMC AR-15 COMBAT CURVE TRIGGER 2.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159034","CMC92503","CMC AR-15 FLAT TRIGGER 4.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159012","CMC81501","CMC AR-15 LPK W/CURVED TRIGGER","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159013","CMC81503","CMC AR-15 LPK W/FLAT TRIGGER","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159011","CMC81500","CMC AR-15 LPK WITHOUT GRIP/FCG","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159025","CMC90501","CMC AR-15 MATCH TRIGGER CURVED 2.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159029","CMC91501","CMC AR-15 MATCH TRIGGER CURVED 3.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159026","CMC90503","CMC AR-15 MATCH TRIGGER FLAT 2.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159031","CMC91503","CMC AR-15 MATCH TRIGGER FLAT 3.5LB","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159024","CMC83626","CMC AR15 8-POS BUFFER KIT A5 LNGTH","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159019","CMC81626","CMC AR15 STANDARD BUFFER ASSEMBLY ML","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159052","CMMG22BA62F","CMMG 22LR AR CONV KIT 10RD BRAVO","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159053","CMMG22BA64E","CMMG 22LR AR CONV KIT 25RD","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159055","CMMG22BA6AE","CMMG 22LR AR CONV KIT 3-10RD BRAVO","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159054","CMMG22BA651","CMMG 22LR AR CONV KIT 3-25RD BRAVO","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159056","CMMG22BA6E1","CMMG 22LR AR CONV KIT SS 25RD EVO","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159158","CMMG55DA296","CMMG AR-15 BARREL NUT","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159150","CMMG55CA977","CMMG AR-15 BUFFER ASSEMBLY","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159129","CMMG55AFFDC","CMMG AR-15 BUFFER RETAINER PARTS KIT","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159120","CMMG55AFF62","CMMG AR-15 PARTS KIT FIELD REPAIR","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159153","CMMG55CA9CB","CMMG AR15 BUFFER TUBE CASTLE NUT","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159152","CMMG55CA9AC","CMMG AR15 END PLATE AMBI SLING POINT","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159142","CMMG55CA563","CMMG AR15 GRIP SCREW","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159141","CMMG55CA547","CMMG AR15 ROLL PIN FOR BOLT CATCH","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159075","CMMG30D810A","CMMG BBL 300BLK 8"" 4140CM SBN","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"129920","55A520B-AB","CMMG DISSENT BR4 5.56 16.1"" 10RD AB","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130010","94AC80F-AB","CMMG DISSENT BR4 9MM 16.1"" 10RD AB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129903","38AB70C-AB","CMMG ENDEAVOR MK3 308WIN 20"" 20RD AB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"159155","CMMG55DA193","CMMG GAS TUBE KIT CARBINE W/PIN","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159156","CMMG55DA196","CMMG GAS TUBE KIT RIFLE W/PIN","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159125","CMMG55AFF97","CMMG MIL-SPEC TRIGGER KIT AR15","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159121","CMMG55AFF68","CMMG PART KIT AR15 BOLT REHAB","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159123","CMMG55AFF75","CMMG PART KIT AR15 LOWER PINS/SPRING","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159117","CMMG55AFF34","CMMG PARTS KIT AR15 BOLT CATCH","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159118","CMMG55AFF3B","CMMG PARTS KIT AR15 HD PIVOT TD PINS","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159126","CMMG55AFFA7","CMMG PARTS KIT AR15 MAGAZINE CATCH","Rifles","Magazines","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159127","CMMG55AFFB4","CMMG PARTS KIT AR15 SURVIVAL KIT","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159116","CMMG55AFF2F","CMMG PARTS KIT AR15 UPPER PINS/SPRNG","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159148","CMMG55CA6C7","CMMG RECEIVER EXT KIT CARBINE AR15","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159146","CMMG55CA646","CMMG RIFLE RECEIVER EXT/STOCK KIT","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"129902","38A4D0C-TNG","CMMG RSLT MK3 .308WIN 16.1"" 20RD TNG","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129895","33A590C-AB","CMMG RSLT MK3 8.6BLK 16.1"" 20RD AB","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129879","28A670C-AB","CMMG RSLT MK4 22 ARC 16.1"" 10RD AB","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129890","30AE70A-AB","CMMG RSLT MK4 300BLK 16.1"" 30RD AB","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129896","34A120F-AB","CMMG RSLT MK4 338 ARC 16.1"" 10RD AB","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129899","35A2C0A-MB","CMMG RSLT MK4 350LEG 16.1"" 10RD MB","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129922","55A9D0B-AB","CMMG RSLT MK4 5.56 16.1"" 30RD AB","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129923","55A9D0B-TNG","CMMG RSLT MK4 5.56 16.1"" 30RD TNG","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129919","55A060B-AB","CMMG RSLT MK4 5.56MM 14.5"" P&W 30RD","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129985","60AF30C-AB","CMMG RSLT MK4 6MM ARC 16.1"" 10RD AB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129986","60AF30C-CT","CMMG RSLT MK4 6MM ARC 16.1"" 10RD CT","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129990","76AC20A-AB","CMMG RSLT MK47 7.62X39 16.1"" 30RD AB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129991","76AC20A-CG","CMMG RSLT MK47 7.62X39 16.1"" 30RD CG","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129992","76AC20A-CT","CMMG RSLT MK47 7.62X39 16.1"" 30RD CT","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129993","76AC20A-MB","CMMG RSLT MK47 7.62X39 16.1"" 30RD MB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129994","76AED0A-AB","CMMG RSLT MK47 762X39 14.3"" 30RD AB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129914","45A170F-AB","CMMG RSLT MKG 45 ACP 16.1"" 26RD AB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130013","99A3D0F-AB","CMMG RSLT MKGS 9MM 16.1"" 33RD AB","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"159151","CMMG55CA9A2","CMMG SPRING ACTION AR15 CARBINE","Rifles","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158937","CLTCC303","COLETAC COMPETITION RIFLE CASE GRN","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159758","CTAR15A4","COLT AR15A4 5.56 20"" BLK 30RD","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159830","CTSPK403979","COLT BOLT REPAIR KIT M4/AR15","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"130551","CR6762","COLT CARBINE 762X39 BLK 30RD","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130547","CM556-16-M5S","COLT CM5-SENTRY 5.56 16.1"" 30RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"159768","CTCR6933","COLT CR6933 SBR 5.56 11.5"" 30RD BLK","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"130553","CR6920-EPR","COLT ENHNCD PTRL 5.56 16.1"" 30RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"159785","CTLE6920EPR-CK","COLT EPR UPPER 5.56 16"" MLOK BLK","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159790","CTLE6933EPR-CK","COLT EPR UPPER KIT 5.56 11.5"" BLK","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159788","CTLE6921EPR-CK","COLT EPR UPPER KIT 5.56 14.5"" BLK","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159832","CTSPK403981","COLT FIELD REPAIR KIT M4/AR15","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159831","CTSPK403980","COLT HIGH WEAR PARTS KIT M4/AR15","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"130570","LE6920-OEM1","COLT LE6920-OEM1 5.56 16.1"" M4 BLK","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130571","LE6920-OEM2","COLT LE6920-OEM2 5.56 16.1"" LPGB BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"159787","CTLE6921CK","COLT LE6921 UPPER 556NATO 14.5""","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"130552","CR6920","COLT M4 CARBINE 5.56 16"" BLK 30RD","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130574","LE6920SOCOM","COLT M4 CARBINE 5.56 16.1"" 30RD BLK","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130554","CR6920MPS-B","COLT M4 CARBINE MGPL 5.56 16.1"" 30RD","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130555","CR6920MPS-FDE","COLT M4 CARBINE MGPL 5.56 16.1"" FDE","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130569","LE6920-FBP2","COLT M4 CARBINE MK4 5.56 16"" 30RD","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130558","CR6960","COLT MID CARBINE 5.56 16.1"" 30RD BLK","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130557","CR6940","COLT MONO CARBINE 5.56 16.1"" 30RD BK","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130572","LE6920-R","COLT TROOPER M4 5.56 16.1"" 30RD BLK","Rifles","Rifles","false","true","error","error: op ANY/ALL (array) requires array on right side"
"130641","CR3908G","CVA CASCADE 22-250 22"" 4RD BLK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130640","CR3908C","CVA CASCADE 22-250 22"" VEIL CAMO 4RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130646","CR3912C","CVA CASCADE 223REM 22"" 4RD VEIL CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130627","CR3902G","CVA CASCADE 270WIN 24"" 3RD BLK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130626","CR3902C","CVA CASCADE 270WIN 24"" VEIL CAMO 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130632","CR3904G","CVA CASCADE 30-06 24"" 3RD BLK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130643","CR3911C","CVA CASCADE 300WIN 24"" 3RD VEIL CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130644","CR3911G","CVA CASCADE 300WM 24"" 3RD BLK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130629","CR3903G","CVA CASCADE 308WIN 22"" 4RD BLK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130628","CR3903C","CVA CASCADE 308WIN 22"" 4RD VEIL CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130638","CR3907G","CVA CASCADE 350 LEGEND 22"" 4RD BK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130637","CR3907C","CVA CASCADE 350LEG 22"" 4RD VEIL CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130634","CR3905G","CVA CASCADE 450BM 22"" 3RD BLK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130633","CR3905C","CVA CASCADE 450BM 22"" 4RD VEIL CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130624","CR3901C","CVA CASCADE 6.5CM 22"" 4RD VEIL CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130642","CR3909C","CVA CASCADE 6.5PRC 24"" 4RD VEIL CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130636","CR3906G","CVA CASCADE 7MM-08 22"" 4RD BLK/OD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130662","CR3967","CVA CASCADE LR HNTR 300PRC 26"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130664","CR3969","CVA CASCADE LR HNTR 7 PRC 24"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"159870","CVACR3960","CVA CASCADE LR HNTR 7MM MAG 24"" 3RD","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"130658","CR3960","CVA CASCADE LR HNTR 7MM MAG 24"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130663","CR3967F","CVA CASCADE LR HUNTER 300PRC 26"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130661","CR3961F","CVA CASCADE LR HUNTER 300WIN 24"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130660","CR3961","CVA CASCADE LR HUNTER 300WIN 24"" CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130655","CR3953F","CVA CASCADE LR HUNTER 308 22"" 4RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130654","CR3953","CVA CASCADE LR HUNTER 308 22"" CAMO","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130653","CR3951F","CVA CASCADE LR HUNTER 6.5CM 22"" 4RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130652","CR3951","CVA CASCADE LR HUNTER 6.5CM 22"" CAMO","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130657","CR3959F","CVA CASCADE LR HUNTER 6.5PRC 24"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130656","CR3959","CVA CASCADE LR HUNTER 6.5PRC 24"" CAM","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130659","CR3960F","CVA CASCADE LR HUNTER 7MM 24"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130665","CR3969F","CVA CASCADE LR HUNTER 7MMPRC 24"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130647","CR3912R","CVA CASCADE SB 223REM 18"" 4RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130648","CR3914R","CVA CASCADE SB 300BLK 16"" VEIL TAC","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130645","CR3911R","CVA CASCADE SB 300WIN 20"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130630","CR3903R","CVA CASCADE SB 308WIN 18"" 4RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130639","CR3907R","CVA CASCADE SB 350LEG 18"" VEIL TAC","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130635","CR3905R","CVA CASCADE SB 450BM 18"" 3RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130625","CR3901R","CVA CASCADE SB 6.5CM 18"" 4RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130649","CR3914SB","CVA CASCADE SR 300BLK 16.5"" 4RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"159861","CVACR3914SB","CVA CASCADE SR 300BLK 16.5"" 4RD BLK","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"159843","CVACR3903SB","CVA CASCADE SR 308WIN 16.5"" 4RD BLK","Rifles","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"130631","CR3903SB","CVA CASCADE SR 308WIN 16.5"" 4RD BLK","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130650","CR3933","CVA CASCADE SR-80 308WIN 18"" 4RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"130651","CR3937","CVA CASCADE SR-80 350 LEGEND 18"" 4RD","Rifles","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
